seed,dt,error
5,1.93117038e-07,0.0046475173402016
6,1.93117038e-07,0.0027602970179727
7,1.93117038e-07,0.0037119689477098
8,1.93117038e-07,0.0044989538523039
9,1.93117038e-07,0.005622382112222
10,1.93117038e-07,0.0047657083584003
11,1.93117038e-07,0.0053014338122425
12,1.93117038e-07,0.0075090877307717
13,1.93117038e-07,0.0021356725958684
14,1.93117038e-07,0.0043776954783243
15,1.93117038e-07,0.0033665784544419
16,1.93117038e-07,0.0069185729469769
17,1.93117038e-07,0.0049262296982908
18,1.93117038e-07,0.0059433001152984
19,1.93117038e-07,0.0032464922869605
20,1.93117038e-07,0.0032630074531411
21,1.93117038e-07,0.0039157073824361
22,1.93117038e-07,0.0062609902901146
23,1.93117038e-07,0.00474496368512
24,1.93117038e-07,0.0034911048270136
25,1.93117038e-07,0.0043726991356917
26,1.93117038e-07,0.0054117442110555
27,1.93117038e-07,0.0066042169277795
28,1.93117038e-07,0.004473777120132
29,1.93117038e-07,0.0035818166108355
30,1.93117038e-07,0.0058973820068024
31,1.93117038e-07,0.0037475489062147
32,1.93117038e-07,0.0040821663309062
33,1.93117038e-07,0.0031369562213971
34,1.93117038e-07,0.0034229855028782
35,1.93117038e-07,0.0021954905220753
36,1.93117038e-07,0.003933366907802
37,1.93117038e-07,0.0040905229112776
38,1.93117038e-07,0.0018348366871616
39,1.93117038e-07,0.0046673747898078
40,1.93117038e-07,0.0028434409269784
41,1.93117038e-07,0.0064337648734669
42,1.93117038e-07,0.0052817559474295
43,1.93117038e-07,0.0042682841688462
44,1.93117038e-07,0.0033429487763298
45,1.93117038e-07,0.0038761908382587
46,1.93117038e-07,0.003559860837488
47,1.93117038e-07,0.0049896023680601
48,1.93117038e-07,0.0046268402334986
49,1.93117038e-07,0.0062762593226869
0,3.06069879e-07,0.0056088809114599
1,3.06069879e-07,0.0068568508348482
2,3.06069879e-07,0.005684499159309
3,3.06069879e-07,0.0048071191597937
4,3.06069879e-07,0.0068463356420979
5,3.06069879e-07,0.007752460408276
6,3.06069879e-07,0.0046347683683271
7,3.06069879e-07,0.0067494017855335
8,3.06069879e-07,0.0067182373367558
9,3.06069879e-07,0.0067431082469756
10,3.06069879e-07,0.0088734083006726
11,3.06069879e-07,0.0122532244037051
12,3.06069879e-07,0.0054101703379902
13,3.06069879e-07,0.0062469644669296
14,3.06069879e-07,0.0069640228016971
15,3.06069879e-07,0.0045557379548353
16,3.06069879e-07,0.0070174796177473
17,3.06069879e-07,0.0057100951672799
18,3.06069879e-07,0.0059751946409302
19,3.06069879e-07,0.0069744041245112
20,3.06069879e-07,0.004245468617895
21,3.06069879e-07,0.0043897640105498
22,3.06069879e-07,0.0088408455545718
23,3.06069879e-07,0.0110034343867471
24,3.06069879e-07,0.0062581606372091
25,3.06069879e-07,0.0058972387965465
26,3.06069879e-07,0.0073594621524591
27,3.06069879e-07,0.0040475968134788
28,3.06069879e-07,0.0086352278231034
29,3.06069879e-07,0.0087933426345233
30,3.06069879e-07,0.0066551732231326
31,3.06069879e-07,0.0056809820295519
32,3.06069879e-07,0.0061274446954138
33,3.06069879e-07,0.0055093089871884
34,3.06069879e-07,0.0065493570464846
35,3.06069879e-07,0.0078173184914743
36,3.06069879e-07,0.0067440587665526
37,3.06069879e-07,0.0052401707329091
38,3.06069879e-07,0.0058961815879216
39,3.06069879e-07,0.0069816345482112
40,3.06069879e-07,0.0066867097303276
41,3.06069879e-07,0.0095041366205443
42,3.06069879e-07,0.0091539503463571
43,3.06069879e-07,0.008325223778966
44,3.06069879e-07,0.0064281226868754
45,3.06069879e-07,0.0060885180178765
46,3.06069879e-07,0.0082588041474235
47,3.06069879e-07,0.0048319604440171
48,3.06069879e-07,0.0099798410492863
49,3.06069879e-07,0.0060965605647071
0,4.96369887e-07,0.0077606284997359
1,4.96369887e-07,0.0190473876355292
2,4.96369887e-07,0.0137926618037243
3,4.96369887e-07,0.0185742941912867
