Rkt4_Time,Rkt4_Error_w,Rkt4_Error_q,Euler_Time,Euler_Error_w,Euler_Error_q,Verlet_Time,Verlet_Error_w,Verlet_Error_q,Buss_Time,Buss_Error_w,Buss_Error_q,Johnson_Time,Johnson_Error_w,Johnson_Error_q,Fincham_Time,Fincham_Error_w,Fincham_Error_q,Omelyan_Time,Omelyan_Error_w,Omelyan_Error_q,Mercury_Time,Mercury_Error_w,Mercury_Error_q,SPIRAL_L_Time,SPIRAL_L_Error_w,SPIRAL_L_Error_q,SPIRAL_Time,SPIRAL_Error_w,SPIRAL_Error_q,SPIRAL_L_Time2,SPIRAL_L_Error_w2,SPIRAL_L_Error_q2,Rkt_Time,Rkt_Error_w,Rkt_Error_q
1.0998899999987382,1.8041206533456626e-12,3.745145189757824e-11,1.0998899999987382,2.8803500500833302e-5,0.00014207615995877676,1.0998899999987382,1.4397064238537229e-5,1.1713851455358364e-5,1.0998899999987382,2.9478196311375985e-6,2.0488583637184286e-6,1.0998899999987382,2.948953621171836e-6,0.00011841804994846786,1.0998899999987382,2.7960825439981795e-5,3.8748489700418646e-5,1.0998899999987382,9.479869778411535e-10,3.31411442174799e-8,1.0998899999987382,7.421986448839915e-5,0.0011791182894195337,1.0998899999987382,1.6180868719328703e-12,1.864801856863904e-10,1.0998899999987382,1.7934480233380072e-12,6.776654534577723e-10,1.0998899999987382,9.413249964317155e-10,6.122724863689627e-10,1.0050251256281406,1.0677862573617072e-27,0.0
1.1998799999993932,7.052500630326819e-13,2.1648462114779377e-11,1.1998799999993932,3.967012507474462e-5,0.0001424148864966996,1.1998799999993932,1.9828195364220793e-5,2.0332460255574986e-5,1.1998799999993932,3.6903371390831716e-6,5.776966655841343e-6,1.1998799999993932,3.6922887311751076e-6,0.00012960853586293285,1.1998799999993932,4.276679455973684e-5,4.86068763699386e-5,1.1998799999993932,1.322417276175713e-9,4.587300994648589e-8,1.1998799999993932,0.0002803653259364221,0.0014314817073290786,1.1998799999993932,7.330740449596648e-13,1.9912957382227186e-10,1.1998799999993932,6.383535825704486e-13,1.1475232324899397e-9,1.1998799999993932,1.3146569727744184e-9,1.0406605487093546e-9,1.1055276381909547,1.236018953113764e-27,0.0
1.2998700000000483,8.909369357338022e-13,2.6972261664824776e-12,1.2998700000000483,4.253397779481195e-5,0.0001858573557855071,1.2998700000000483,2.1258538088972345e-5,2.5201397686457832e-5,1.2998700000000483,3.4888033693038563e-6,7.111513757378837e-7,1.2998700000000483,3.491197393475396e-6,0.00014213581577134386,1.2998700000000483,4.828121743734695e-5,6.249650283739946e-5,1.2998700000000483,1.482425050234407e-9,6.536055739291221e-8,1.2998700000000483,0.0001895812203739718,0.0019944081752014645,1.2998700000000483,1.0368411417474413e-12,2.616460104963645e-10,1.2998700000000483,8.810514884126689e-13,1.1195317114827712e-9,1.2998700000000483,1.4756455924742905e-9,1.5604621576761257e-9,1.2060301507537687,1.8007736237801122e-27,0.0
1.3998600000007033,1.905594686769648e-12,2.0038857398171894e-11,1.3998600000007033,4.525845477222902e-5,0.0001733438506329671,1.3998600000007033,2.261836547903217e-5,2.4750841723335843e-5,1.3998600000007033,3.2376879996830467e-6,5.131174060313045e-6,1.3998600000007033,3.2404787247985823e-6,0.0001488296434157055,1.3998600000007033,5.2147404688964117e-5,7.300525577104337e-5,1.3998600000007033,1.6773144608054354e-9,8.477539589198057e-8,1.3998600000007033,0.0002658870941119807,0.002131459666932163,1.3998600000007033,2.0130495349189254e-12,2.544933598504908e-10,1.3998600000007033,1.7870464128312108e-12,1.1326748030981676e-9,1.3998600000007033,1.6714595217555588e-9,1.5193055530168034e-9,1.306532663316583,1.0950512623984084e-27,0.0
1.4998500000013584,2.9777305009960603e-12,4.757040625054237e-11,1.4998500000013584,5.38502092665337e-5,0.00021932219780295672,1.4998500000013584,2.6908631588037526e-5,3.309452357425466e-5,1.4998500000013584,3.3271237725439266e-6,9.970069982595674e-7,1.4998500000013584,3.330628828492091e-6,0.00016413074128323154,1.4998500000013584,6.062740499754604e-5,8.530440953720175e-5,1.4998500000013584,2.1569444920340708e-9,1.1497681702022538e-7,1.4998500000013584,0.00020716325665028935,0.003104755729331223,1.4998500000013584,2.9617225095346325e-12,3.304818597958187e-10,1.4998500000013584,2.669190322946914e-12,1.2479230584434832e-9,1.4998500000013584,2.151318296948048e-9,2.2635759000160813e-9,1.407035175879397,2.2117948073035475e-27,0.0
1.5998400000020134,4.063209970484918e-12,7.562010181171299e-11,1.5998400000020134,6.856409526849576e-5,0.00021620156225111262,1.5998400000020134,3.42547838538357e-5,4.236147179121016e-5,1.5998400000020134,3.650495280444041e-6,6.4573231063150985e-6,1.5998400000020134,3.655100480169103e-6,0.00016875192954748873,1.5998400000020134,7.402888600585986e-5,0.00011039537428067125,1.5998400000020134,2.9883966987693946e-9,1.438423018485072e-7,1.5998400000020134,0.0003430890064536737,0.0034320780415062068,1.5998400000020134,4.168252534639278e-12,4.058940196029522e-10,1.5998400000020134,3.904152473031408e-12,1.6602661721640503e-9,1.5998400000020134,2.982541242457075e-9,2.8477174830710376e-9,1.5075376884422111,3.631485591716843e-27,0.0
1.6998300000026685,5.02288210745371e-12,1.1042303524204198e-10,1.6998300000026685,7.769925524841377e-5,0.000260663431558647,1.6998300000026685,3.880967667291197e-5,3.754420882317701e-5,1.6998300000026685,3.5762233888675984e-6,1.5078222710083282e-6,1.6998300000026685,3.5815426906646553e-6,0.00018466210988737629,1.6998300000026685,8.07500404969472e-5,0.00011292445273124196,1.6998300000026685,3.684557301975838e-9,1.862288255659847e-7,1.6998300000026685,0.0001006770007116679,0.004360008423181586,1.6998300000026685,5.312569635856667e-12,4.043219350447992e-10,1.6998300000026685,5.0598658626929984e-12,1.1914140755389388e-9,1.6998300000026685,3.679173224361745e-9,2.691536713167553e-9,1.6080402010050252,1.1223680158790165e-26,0.0
1.7998200000033235,5.646879494618755e-12,1.486188978347731e-10,1.7998200000033235,7.331291778481629e-5,0.0002483129843534222,1.7998200000033235,3.661711399546542e-5,5.0311824243956745e-5,1.7998200000033235,3.1373725255347382e-6,4.548271211615635e-6,1.7998200000033235,3.1430609891483145e-6,0.000195476729892335,1.7998200000033235,8.093589527437029e-5,0.0001352353814779806,1.7998200000033235,3.5255261205958012e-9,2.3423264203616302e-7,1.7998200000033235,0.0004998689216110014,0.005121535968969408,1.7998200000033235,5.4630845902480705e-12,4.376019696903022e-10,1.7998200000033235,5.2123101368565004e-12,1.641734233682738e-9,1.7998200000033235,3.521078463944228e-9,3.4976211811327577e-9,1.7085427135678393,1.7544280250453795e-26,0.0
1.8998100000039786,6.727410754039678e-12,1.870033122742834e-10,1.8998100000039786,9.53443301488615e-5,0.00029331336391051144,1.8998100000039786,4.760370480981398e-5,5.080346457237634e-5,1.8998100000039786,3.513535146578589e-6,3.363960681967169e-6,1.8998100000039786,3.520824253577579e-6,0.00020497801061544545,1.8998100000039786,9.862320808709075e-5,0.00014364756546732816,1.8998100000039786,5.043307729588248e-9,2.872696677924176e-7,1.8998100000039786,0.00027768281446109217,0.005640411324423826,1.8998100000039786,7.199613502911854e-12,5.242163843694262e-10,1.8998100000039786,6.94987909948358e-12,1.4862024864994122e-9,1.8998100000039786,5.038593071610287e-9,3.2680358516516226e-9,1.8090452261306533,1.6758291291965853e-26,0.0
1.9998000000046336,7.792334168565004e-12,2.355513280169537e-10,1.9998000000046336,0.00011024414887786282,0.0003465873092139551,1.9998000000046336,5.5034057227635556e-5,6.334248602983468e-5,1.9998000000046336,3.725672663704174e-6,8.492745974253096e-7,1.9998000000046336,3.7347838197779134e-6,0.0002183514126346189,1.9998000000046336,0.00011562947151900276,0.000187767364787213,1.9998000000046336,6.0340243400331204e-9,3.602349171015708e-7,1.9998000000046336,0.00021929600081188667,0.006671056817744442,1.9998000000046336,7.893382723597764e-12,6.37407005637066e-10,1.9998000000046336,7.655174179135222e-12,1.6498664631444818e-9,1.9998000000046336,6.029249799286768e-9,5.602711814008052e-9,1.9095477386934674,2.400546287618424e-26,0.0
2.0997900000052887,8.473354597362538e-12,2.8134485699628724e-10,2.0997900000052887,0.00011639858702408899,0.00033011499380768865,2.0997900000052887,5.809382138917011e-5,8.064986875634181e-5,2.0997900000052887,3.5896321676899945e-6,4.692854259521824e-6,2.0997900000052887,3.5998340818118193e-6,0.00022776724888361934,2.0997900000052887,0.00012276306742918142,0.00021917445779286144,2.0997900000052887,6.639721993990586e-9,4.3300117370223266e-7,2.0997900000052887,0.0005991925971903167,0.00841387858218383,2.0997900000052887,8.261345611908553e-12,6.644591323623748e-10,2.0997900000052887,8.045483046827991e-12,2.1803583170996195e-9,2.0997900000052887,6.635309022335702e-9,6.938391567735353e-9,2.0100502512562812,5.189406048438447e-26,0.0
2.1997800000059438,9.271313963541863e-12,3.2787135033381576e-10,2.1997800000059438,0.00012842995242071207,0.0003461175608072384,2.1997800000059438,6.408068251720787e-5,8.607287412355561e-5,2.1997800000059438,3.602703259097219e-6,6.388736539112421e-6,2.1997800000059438,3.6144642188128127e-6,0.00023542426653262063,2.1997800000059438,0.00013471739651811217,0.00025018172370318487,2.1997800000059438,7.677158070369013e-9,5.145302941740703e-7,2.1997800000059438,0.0005068030576448442,0.008853018794063418,2.1997800000059438,9.029664844894428e-12,7.381097509082906e-10,2.1997800000059438,8.82430806357487e-12,2.24564405526747e-9,2.1997800000059438,7.672906098442518e-9,7.320406589774959e-9,2.1105527638190953,1.9326058190363535e-26,0.0
2.299770000006599,1.0260705182769158e-11,3.845537133062629e-10,2.299770000006599,0.00014676047274039954,0.00043753334058784296,2.299770000006599,7.320117759701562e-5,9.325614488247085e-5,2.299770000006599,3.7385402018400906e-6,3.5870440832221023e-6,2.299770000006599,3.752421146355582e-6,0.0002491675927960353,2.299770000006599,0.00015208276025060322,0.00024373662137285352,2.299770000006599,9.227477547573834e-9,6.201203202172633e-7,2.299770000006599,0.0002773267226889866,0.009394341300938146,2.299770000006599,1.0369677676178123e-11,9.107520628592801e-10,2.299770000006599,1.0128932400055217e-11,2.090007419037866e-9,2.299770000006599,9.223207998931578e-9,7.258974052396736e-9,2.2110552763819094,1.413176658208085e-26,0.0
2.399760000007254,1.0557336750222346e-11,4.4298618345828066e-10,2.399760000007254,0.00014901982679515807,0.0004396180685145688,2.399760000007254,7.429636373765596e-5,8.749633675416746e-5,2.399760000007254,3.444456235800722e-6,1.7365742810791334e-6,2.399760000007254,3.4588759066488786e-6,0.0002610919378478296,2.399760000007254,0.00015295543203373445,0.00026366295176745793,2.399760000007254,9.879818551016053e-9,7.349497914842338e-7,2.399760000007254,8.700559895257123e-5,0.01253191668188115,2.399760000007254,1.164312887207888e-11,8.89169381905665e-10,2.399760000007254,1.1334392671066769e-11,1.7514814922750032e-9,2.399760000007254,9.876040056201852e-9,7.365393438086816e-9,2.3115577889447234,2.492915231087372e-26,0.0
2.499750000007909,1.1030811539578009e-11,5.096288227285742e-10,2.499750000007909,0.00015143812720055485,0.0004726365971476015,2.499750000007909,7.548960207743911e-5,0.00010869687778893873,2.499750000007909,3.2950472173334327e-6,1.049618861733912e-6,2.499750000007909,3.3108695687327505e-6,0.00027365378039637567,2.499750000007909,0.00015811983838976773,0.00030667176514931154,2.499750000007909,1.0215982973377776e-8,8.733121027200333e-7,2.499750000007909,0.0003752517018391358,0.014095992665434256,2.499750000007909,1.0692647402495131e-11,9.921502840657854e-10,2.499750000007909,1.0388068501405582e-11,2.169494505673011e-9,2.499750000007909,1.021244583308805e-8,1.0341397276901712e-8,2.4120603015075375,2.1099972173124353e-26,0.0
