t,total,kinTrans,kinRot
7.6681158050810643,591.4218094640831396,391.2566614278558745,200.1651480362272935
15.3362316099928719,650.8935808119408648,429.7689376384859656,221.1246431734548423
23.0043474148969906,1022.0337330188812075,501.8418512089291426,520.1918818099520649
30.6724632198011093,6208.2616150662233849,347.4048232404645091,5860.8567918257585916
38.3405790247052281,13223.3811386201832647,244.8188829852859953,12978.5622556348971557
46.0086948296093468,9628.5821000516134518,127.4934501935045148,9501.0886498581094202
53.6768106345134655,18187.2877302603592398,59.7441867533259412,18127.5435435070321546
61.3449264394175842,20088.6063776015689655,28.1357111981204220,20060.4706664034492860
69.0130422443217100,19092.4711113850389665,17.8210521675653055,19074.6500592174743360
76.6811580492258287,24601.5456437881512102,12.5519460019666944,24588.9936977861834748
84.3492738541299474,24555.5746512296245783,5.8215948388261500,24549.7530563907967007
92.0173896590340661,24377.5488445496557688,3.7073739398609780,24373.8414706097937596
99.6855054639381848,22572.3001351940765744,3.1772059513023851,22569.1229292427742621
107.3536212688423035,25498.1966540547327895,2.0043773667844516,25496.1922766879470146
115.0217370737464222,33184.1402642045432003,1.6668943812613122,33182.4733698232812458
122.6898528786505409,25181.0868537419737549,1.5471490174498213,25179.5397047245241993
130.3579686844286414,24010.4823939303278166,1.0331369300161906,24009.4492570003130822
138.0260844921749310,20571.6431842156162020,1.1491182582644444,20570.4940659573512676
145.6942002999212207,23418.0071298684742942,0.9364035158502652,23417.0707263526237512
153.3623161076675103,24493.1944386071445479,0.8972268051944839,24492.2972118019497429
161.0304319154138000,17757.7912286144019163,0.7141466110149691,17757.0770820033867494
168.6985477231600896,25681.8925523525213066,0.5776470082770652,25681.3149053442430159
176.3666635309063793,28439.9828411853741272,0.5355936000194550,28439.4472475853544893
184.0347793386526689,20252.9562763842222921,0.4208177310567679,20252.5354586531648238
191.7028951463989586,21732.5524146990828740,0.4252242026943102,21732.1271904963869019
199.3710109541452482,29736.9809147155465325,0.3656932455385045,29736.6152214700086915
207.0391267618915379,28584.1507758099905914,0.3609494426683502,28583.7898263673232577
214.7072425696378275,24158.3574933476520528,0.3129423221881736,24158.0445510254648980
222.3753583773841171,27169.4953497490132577,0.2421184097058859,27169.2532313393057848
230.0434741851304068,26854.3763752350387222,0.2533064873170415,26854.1230687477218453
237.7115899928766964,26699.8848479980588309,0.2933963786779958,26699.5914516193806776
245.3797058006229861,27375.8411401851299161,0.2338035677239312,27375.6073366174059629
