t,total,kinTrans,kinRot
85.4447189689105784,649.1126579750896326,446.6552251730956868,202.4574328019939458
86.5401640830848322,629.2278091010250591,421.4063597566712360,207.8214493443538515
87.6356091972590860,599.1714722505417967,451.9751521409945099,147.1963201095472868
88.7310543114333399,625.3941105838845260,453.7498717765490142,171.6442388073354834
89.8264994256075937,660.9425875053613026,493.5592306833736416,167.3833568219876895
90.9219445397818475,673.2521790499375811,465.3438368563803920,207.9083421935571607
92.0173896539561014,619.2103974769936485,398.1077482707588615,221.1026492062347586
93.1128347681303552,636.6483816882232531,434.2122192301814039,202.4361624580418493
94.2082798823046090,654.2988029003752217,458.4143582330011100,195.8844446673741118
95.3037249964788629,618.9302290075938799,406.3713244766290700,212.5589045309648100
96.3991701106531167,632.2433749198423811,411.7397424580660754,220.5036324617763626
