t,total,kinTrans,kinRot
3.2863353450163966,602.3400943549430622,383.5230649859315122,218.8170293690115500
6.5726706900260581,660.2107706807239538,455.1892161642386441,205.0215545164853665
9.8590060350357192,644.2746266592679376,414.0353871952452209,230.2392394640226883
13.1453413800453802,629.8971688515557616,453.0023363454828313,176.8948325060729303
16.4316767251017097,598.3422526188603570,363.9661899836004864,234.3760626352598422
19.7180120704666422,615.5009123101532396,453.3658680495830140,162.1350442605702540
23.0043474158315746,662.3994237935423826,423.7714253330655652,238.6279984604768174
26.2906827611965070,645.6823336546860901,447.0386444090997315,198.6436892455864154
29.5770181065614395,664.1926267622327487,401.4117190046401333,262.7809077575926153
32.8633534519263719,620.6576169157898448,410.1103283773668977,210.5472885384229755
36.1496887972913044,635.2932673499883549,437.3910269431751203,197.9022404068132062
39.4360241426562368,626.8855460663399981,419.4882650825779251,207.3972809837620730
42.7223594880211692,648.1352065234779047,421.4184617648544986,226.7167447586234346
46.0086948333861017,635.7459898206575417,441.3860501610253095,194.3599396596322038
49.2950301787510341,643.5627051670323908,446.3318434096022429,197.2308617574300911
52.5813655241159665,645.9394842207707370,461.3833608292232498,184.5561233915475157
55.8677008694808990,627.2071815754038653,436.0460352818737420,191.1611462935300665
59.1540362148458314,622.2575433102747411,372.6771477169795048,249.5803955932952078
62.4403715602107638,647.1379782277761024,413.7882809857484290,233.3496972420277302
65.7267069055756963,650.1469683989446366,495.2101368629416811,154.9368315360030124
69.0130422509406287,630.1158561063805337,419.7874533620702664,210.3284027443102104
72.2993775963055612,661.1408998530904455,478.1104516908940809,183.0304481621963930
75.5857129416704936,618.2657949302631550,395.5354181994177907,222.7303767308453928
78.8720482870354260,681.4131824624257661,448.7255738479150295,232.6876086145106797
82.1583836324003585,1066.0466213761117160,423.4724175960786283,642.5742037800331445
85.4447189777652909,1643.1132959029744143,440.9720364302818894,1202.1412594726925818
88.7310543231302233,1863.0839699858718177,433.2714663111576101,1429.8125036747142076
92.0173896684951558,3937.7097852385722945,334.1793080865381853,3603.5304771520341092
95.3037250138600882,8792.3882336360002228,306.6300449717401193,8485.7581886642601603
98.5900603592250206,7744.3439670180350731,245.3173861309898882,7499.0265808870453839
101.8763957045899531,18479.0262888005090645,207.9027604745424753,18271.1235283259666176
105.1627310499548855,19289.5232295620844525,172.4698708361875390,19117.0533587258978514
108.4490663953198180,8913.7492247980553657,137.6224074934548298,8776.1268173046009906
111.7354017406847504,22074.4462648917251499,89.6256061831146127,21984.8206587086096988
115.0217370860496828,21899.5102122087700991,62.9195342820542578,21836.5906779267170350
118.3080724314146153,25505.7095324404181156,54.7530812649645284,25450.9564511754542764
121.5944077767795477,24752.0575852061047044,37.2805510053999143,24714.7770342007061117
124.8807431221444801,20397.8941826112240960,34.6594148137652738,20363.2347677974576072
128.1670784675094126,21559.9711902737726632,27.2995754709329006,21532.6716148028390307
131.4534138128743450,21115.5493749219494930,24.8960589035222526,21090.6533160184262670
