t,total,kinTrans,kinRot
1.0954451150139255,619.7657965145297112,452.0245110669887936,167.7412854475409745
2.1908902300242104,648.3448442009365635,453.1920036894051123,195.1528405115314797
3.2863353449978248,658.7275164840532398,426.8395274952467844,231.8879889888063985
4.3817804600023935,631.1470393862022092,461.0792460430919846,170.0677933431101962
5.4772255750648258,659.4363298315082602,441.3251630723997323,218.1111667591085279
6.5726706901272580,652.1059659548041054,389.3481072432140309,262.7578587115901314
7.6681158051896903,637.9199393076185061,414.1628284192631213,223.7571108883553563
8.7635609201283042,646.0642131730128312,413.2004092241223248,232.8638039488905065
9.8590060350131008,645.4700513423963457,373.8117379013719415,271.6583134410244611
10.9544511498978974,654.9047375913360156,460.3884052257007511,194.5163323656352929
12.0498962647826939,634.8897468470644299,453.2291043694659720,181.6606424775984294
13.1453413796674905,644.3307414938898319,411.7632796192535238,232.5674618746362796
14.2407864945522871,655.4886714027064727,448.4316213255868320,207.0570500771196407
15.3362316094370836,651.7579953635035963,428.2218239334453642,223.5361714300582889
16.4316767243218820,599.7322981328067044,421.6539161659852084,178.0783819668214676
17.5271218392066785,649.1598676993331765,464.4149594374690651,184.7449082618641398
18.6225669540914751,635.6986235724720018,450.1591999058109650,185.5394236666610652
19.7180120689762717,668.8266025979081633,453.7945141015245554,215.0320884963836363
20.8134571838610682,629.4720511750874721,443.3683442185288186,186.1037069565585966
21.9089022987458648,642.7431527464424335,444.9716440921047820,197.7715086543376799
23.0043474136306614,659.4945702700139236,448.3231912207313599,211.1713790492825922
24.0997925285154579,647.3769442397370995,438.3083363784003268,209.0686078613367442
25.1952376434002545,636.3496164693777928,439.9656762965217922,196.3839401728559722
26.2906827582850511,626.6773832322332964,415.2208412486953080,211.4565419835379885
27.3861278731698476,627.9686113559461091,438.1905708261540440,189.7780405297920652
28.4815729880546442,605.0977934667171212,324.0005301688000259,281.0972632979171522
29.5770181029394408,624.5941594002429156,398.9352502113405308,225.6589091889023280
30.6724632178242373,616.3679895892305467,452.9288304626856529,163.4391591265448369
31.7679083327090339,652.8838599742251745,405.8274404715780292,247.0564195026471452
32.8633534481538305,646.7664656037105715,479.9110786865419414,166.8553869171686017
33.9587985637491698,560.3172570834483395,383.5185089725033549,176.7987481109449845
35.0542436793445091,639.3137406408999368,431.0083211234934311,208.3054195174065057
36.1496887949398484,649.3998159070200700,457.4972042481495578,191.9026116588705406
37.2451339105351877,633.7532206067925244,452.3833948819284956,181.3698257248640004
38.3405790261305270,641.1062343276028059,472.6631787581202389,168.4430555694825387
39.4360241417258663,657.8586848293936100,364.5687850127256979,293.2898998166679121
40.5314692573212056,663.4230296520606771,465.3084942506130801,198.1145354014476254
41.6269143729165449,629.3781293905274197,401.2009390558188784,228.1771903347084844
42.7223594885118843,647.1090048215439765,404.5779609154834588,242.5310439060605745
43.8178046041072236,641.7149766322128244,422.8329460368679520,218.8820305953449008
44.9132497197025629,604.3352528222319506,358.8237739247218769,245.5114788975101021
46.0086948352979022,653.4628798639610068,447.3426420575698330,206.1202378063911169
47.1041399508932415,651.2656157223689206,394.1819168049781297,257.0836989173908478
48.1995850664885808,645.5689759516651520,443.5680713625895351,202.0009045890756454
49.2950301820839201,660.7771929008774805,431.1961004828979185,229.5810924179795620
50.3904752976792594,637.1720652598208972,443.6295277865274329,193.5425374732934642
51.4859204132745987,646.0178076677213994,407.4363261858986789,238.5814814818227489
52.5813655288699380,651.4120875801021384,409.6047698897091323,241.8073176903929777
53.6768106444652773,652.3003647746472780,388.5740351630359442,263.7263296116113338
54.7722557600606166,609.8257558903071640,368.4015888964085548,241.4241669938986092
55.8677008756559559,637.2420890008154402,396.7266877027424243,240.5154012980730158
56.9631459912512952,611.8452591171138693,353.0626386116515505,258.7826205054623188
58.0585911068466345,625.5646312075389233,403.1700171034204345,222.3946141041185456
59.1540362224419738,655.9533179293451894,451.4973127846354259,204.4560051447097635
60.2494813380373131,651.0639601095678017,456.9794948203175977,194.0844652892502324
61.3449264536326524,629.4208445795918578,451.3197823623626732,178.1010622172292415
62.4403715692279917,634.4206121169279413,426.1545598520482940,208.2660522648795904
63.5358166848233310,661.9235183281499530,423.9210517546061396,238.0024665735437850
64.6312617995997556,613.1128756896391678,423.0679068160553129,190.0449688735839118
65.7267069137740094,650.3372655988443967,429.3962544423487202,220.9410111564956765
66.8221520279482633,641.3150067792435038,419.8184318794489513,221.4965748997945241
67.9175971421225171,643.1143870800416380,352.6012501488805810,290.5131369311610570
69.0130422562967709,631.4211100639681717,379.8125432344911019,251.6085668294770699
70.1084873704710247,630.1297750346418525,426.2414510395074672,203.8883239951343853
71.2039324846452786,653.7658516154679091,389.6574615534534018,264.1083900620145073
72.2993775988195324,612.2462994377422092,448.7372507406550426,163.5090486970871098
73.3948227129937862,642.7721670963884435,446.3829767749491566,196.3891903214392585
74.4902678271680401,652.4150132924734180,358.4055400664645958,294.0094732260088222
75.5857129413422939,640.6145232856363236,398.5002291740339047,242.1142941116023906
76.6811580555165477,678.5821895075457633,420.0627824179034064,258.5194070896423000
77.7766031696908016,652.4408265574035113,414.6442060341719298,237.7966205232315815
78.8720482838650554,634.9218421643017791,436.2776533233882787,198.6441888409134719
79.9674933980393092,651.2402511687730566,493.7381658875493144,157.5020852812236853
81.0629385122135631,659.7763116578014433,449.0937383876116087,210.6825732701898630
82.1583836263878169,638.9047965416647230,427.6033104427107219,211.3014860989539727
83.2538287405620707,608.9883562681844751,438.2726008810885787,170.7157553870958964
84.3492738547363246,630.8158434355883628,412.1232837998504124,218.6925596357379789
85.4447189689105784,650.8571492322214453,406.1725069030865143,244.6846423291349879
86.5401640830848322,653.6237486754019983,401.1687457751484089,252.4550029002536178
87.6356091972590860,635.6694523595659803,483.0585132827802681,152.6109390767857406
88.7310543114333399,670.4998844842180006,467.8223807065029973,202.6775037777149464
89.8264994256075937,668.2383356865150290,411.2741253842546030,256.9642103022603692
90.9219445397818475,644.0604789155815979,434.0495791935481975,210.0108997220334288
92.0173896539561014,633.6176442370165205,413.4466851863713259,220.1709590506451661
93.1128347681303552,632.8060149166806241,395.7001445991027708,237.1058703175779101
94.2082798823046090,631.5459702076411759,434.4369621056511050,197.1090081019900992
95.3037249964788629,626.4904865494297610,451.3102382389106424,175.1802483105190902
96.3991701106531167,637.9787635965911932,424.6894249282347573,213.2893386683564074
97.4946152248273705,664.5328361483328763,451.0161197890585640,213.5167163592743123
98.5900603390016244,684.0594408122587993,420.5865702454516963,263.4728705668071598
99.6855054531758782,680.6968623003143648,440.5085233693212672,240.1883389309931260
100.7809505673501320,664.7553954120311346,450.1996188620526027,214.5557765499785035
101.8763956815243859,664.5639885268396938,488.2517740074910080,176.3122145193486290
102.9718407956986397,635.7302960865164323,446.6902320177074444,189.0400640688090164
104.0672859098728935,638.3549276501607892,357.1812911522109175,281.1736364979499285
105.1627310240471473,663.2386510907222146,435.8208124329177622,227.4178386578043956
106.2581761382214012,665.5702838411465336,427.2656185448788051,238.3046652962677285
107.3536212523956550,634.4762342894955509,466.7618206841099777,167.7144136053856016
108.4490663665699088,643.0902699748221494,416.1896860823036945,226.9005838925185117
109.5445114807441627,636.9020943512521171,457.7932654243233515,179.1088289269288225
110.6399565949184165,656.1033996794180894,448.3177889056160552,207.7856107738019773
111.7354017090926703,630.0221655255909354,429.8816459990414387,200.1405195265495252
112.8308468232669242,616.5135019185477177,368.6038843371325697,247.9096175814152048
113.9262919374411780,623.8395571282659375,396.1131124556818577,227.7264446725840799
115.0217370516154318,609.2121456980303265,389.3124253276675972,219.8997203703627292
116.1171821657896857,626.8973437569558200,433.3019237083597091,193.5954200485961110
117.2126272799639395,650.7841123077773773,471.0605946240264075,179.7235176837509130
118.3080723941381933,601.8302763034425880,374.8015876800697015,227.0286886233728296
119.4035175083124471,631.6252004174618833,395.0313554682162476,236.5938449492456925
120.4989626224867010,674.7444100202163781,457.4244709702586533,217.3199390499576964
121.5944077366609548,620.7969102222817810,425.6396589455100639,195.1572512767717456
122.6898528508352086,650.0644211461112718,429.6553443388141318,220.4090768072971400
123.7852979650094625,617.8570514531546678,377.9303958620819230,239.9266555910727732
124.8807430791837163,647.1801887336811205,457.6538771452610490,189.5263115884201000
125.9761881933579701,609.6285889709714638,451.6598677800482733,157.9687211909232190
127.0716333075322240,616.3624869613918236,413.9470918828490085,202.4153950785428719
128.1670784221399799,612.2412036977069647,385.8534436409317436,226.3877600567751927
129.2625235391564047,649.3498847531537876,417.3541869446639225,231.9956978084898935
130.3579686561728295,621.4309930586415476,421.2657511667252948,200.1652418919162244
131.4534137731892542,643.3524685449765457,374.2920342467631372,269.0604342982134085
