Rkt_Time,Rkt_q1,Rkt_q2,Rkt_q3,Rkt_q4,Rkt_w1,Rkt_w2,Rkt_w3,Euler_Time,Euler_q1,Euler_q2,Euler_q3,Euler_q4,Euler_w1,Euler_w2,Euler_w3,SPIRAL_L_Time,SPIRAL_q1,SPIRAL_q2,SPIRAL_q3,SPIRAL_q4,SPIRAL_w1,SPIRAL_w2,SPIRAL_w3
0.21105527638190955,0.8619837420627071,0.49428466736671356,-0.06732669892434684,0.09018764681319023,9.546414589744739,-0.4833597363445595,0.9676587028911169,0.21978000000007902,0.8396731726803106,0.5303530224561963,-0.06728270095320768,0.095643467131842,9.928648159715525,-0.4418591252871346,0.9873106368139319,0.21978000000007902,0.8396860015387042,0.5303327131991029,-0.0672827323511398,0.09564343186119037,9.92842910775165,-0.44185575260209037,0.9873011161205801
0.22110552763819097,0.8360853122123162,0.5358462810038946,-0.06724165130496809,0.09648147058845322,9.986720046399252,-0.4353058140973999,0.9902064674667607,0.22977000000008901,0.8110950337602533,0.5720701364890263,-0.06674036948731132,0.10201141224185493,10.366313985157044,-0.39127119373463776,1.0084302863441248,0.22977000000008901,0.8111095073551973,0.5720496172056839,-0.06674039500283634,0.10201138273597427,10.366094933193176,-0.39126780451829446,1.0084193101820151
0.23115577889447236,0.8068780702677009,0.5778582846745526,-0.06662188733034197,0.1029033851853211,10.427025503053764,-0.3839671156892099,1.0112216641613796,0.239760000000099,0.7790761743574652,0.6139737833616481,-0.06564056034622663,0.1084796051364219,10.803979810598623,-0.3374323090339237,1.027700102528111,0.239760000000099,0.7790923913118782,0.6139532070649021,-0.06564057752749755,0.10847958294774732,10.803760758634587,-0.33742903238979993,1.027687524542851
0.24120603015075376,0.7741618457280978,0.6200151018386403,-0.0654332449622377,0.10942212100209908,10.867330959708275,-0.3293396757132617,1.0303083897557492,0.249750000000109,0.7434332837609346,0.6557357312338524,-0.0639506680844721,0.11501267508926225,11.241645636040124,-0.28036704237947263,1.0447133273155902,0.249750000000109,0.7434513345519179,0.6557152675207084,-0.06395067394719006,0.11501266188954305,11.241426584076294,-0.2803640373805653,1.044699002844472
0.25125628140703515,0.7377525352367716,0.6619777931264458,-0.06364272597778357,0.11600086891603043,11.307636416362786,-0.27145366260369214,1.0470496211063935,0.259740000000119,0.7040027339936206,0.6969946263832798,-0.06163974491395059,0.12156966385280119,11.679311461482207,-0.22013725546127613,1.059044400315501,0.259740000000119,0.7040226985614965,0.6969744617262843,-0.061639735862045845,0.12156966140613282,11.679092409518638,-0.22013471377459115,1.0590281902726313
0.2613065326633166,0.6974869125896273,0.703373431469993,-0.061219125323158076,0.12259706914516705,11.74794187301732,-0.2103781390670165,1.0610094432203232,0.269730000000129,0.6606455761512184,0.7373558006599078,-0.05867917232290421,0.12810386676642557,12.116977286924449,-0.1568467805598124,1.070251688910866,0.269730000000129,0.6606675213141632,0.7373361384457966,-0.05867914406381881,0.12810387689050856,12.116758234961011,-0.15684492878828707,1.070233464396584
0.271356783919598,0.6532278338030694,0.7437949835664301,-0.05813373396382898,0.1291622566456113,12.188247329671807,-0.14622588983036397,1.071735969884057,0.27972000000013897,0.61325289448266,0.7763916411470837,-0.05504340245437952,0.13456273931450294,12.554643112366113,-0.0906461016324185,1.077880940318115,0.27972000000013897,0.6132768711718761,0.776372701418114,-0.055043349909912345,0.13456276382814464,12.554424060402788,-0.09064520324496682,1.0778605879842174
0.2814070351758794,0.6048698077382226,0.7828017879585233,-0.054361113712728844,0.1356419764364159,12.628552786326317,-0.07915823734640293,1.0787650223566818,0.28971000000014896,0.5617514782621887,0.8136426115569559,-0.05071076628298639,0.14088788277213507,12.992308937807735,-0.021736947940833,1.0814695143809976,0.28971000000014896,0.5617775185996694,0.8136246304087068,-0.0507106834970291,0.1408879234269477,12.992089885844196,-0.021737304643387426,1.0814469425671545
0.2914572864321608,0.5523448882803145,0.8199207235416897,-0.04987994064066812,0.14197578321376905,13.068858242980825,-0.009389750781413983,1.0816246264671792,0.29970000000015895,0.5061097562237832,0.8486190169224931,-0.04566434359495629,0.14701512336030614,13.429974763249234,0.0496233033965008,1.0805514489115016,0.29970000000015895,0.5061378704728451,0.848602245510976,-0.04566422363986852,0.14701518175450784,13.429755711285829,0.049621351013271545,1.0805265945476195
0.3015075376884422,0.49562882776218,0.8546481641515936,-0.044673911491396455,0.14809734040642944,13.509163699635339,0.06280726238822724,1.0798403807004526,0.30969000000016894,0.446343921390388,0.880803603250985,-0.039892887450936214,0.15287469989753025,13.867640588690522,0.12311753511506711,1.074663399683439,0.30969000000016894,0.4463740948179868,0.8807883063621339,-0.039892722334783005,0.15287477736980237,13.867421536727223,0.12311360783162875,1.0746362359271653
0.31155778894472363,0.43474741327663174,0.8864528146213723,-0.03873270503393532,0.1539346343740737,13.949469156289856,0.13709860921526745,1.0729417371652765,0.31968000000017893,0.38252415566243125,0.9096550815454262,-0.03339179319785838,0.15839157521901076,14.305306414131723,0.19836524257239987,1.0633514844312837,0.31968000000017893,0.38255634536198824,0.9096415356814473,-0.03339157377524822,0.1583916727204735,14.305087362168578,0.198358923893169,1.0633220289794556
0.32160804020100503,0.36978288789422825,0.9147795208624718,-0.03205298749327114,0.15941031969100458,14.389774612944366,0.21308455193464143,1.0604692233755846,0.3296700000001889,0.3147808437413541,0.9346126605279832,-0.026164099210107213,0.16348588656764693,14.74297223957292,0.2749194815600273,1.046179044111072,0.3296700000001889,0.3148149754751354,0.9346011514679947,-0.026163815099922556,0.16348600451018866,14.742753187610164,0.2749103203670837,1.0461473680876578
0.3316582914572864,0.3008803378280389,0.9390541406342456,-0.02463944812470979,0.1644422113153264,14.83008006959891,0.29029679561023175,1.0419826152381018,0.3396600000001989,0.24331064515384823,0.9551016640492132,-0.018221503407859725,0.1680735496703734,15.180638065014486,0.3522645753794375,1.0227353149921115,0.3396600000001989,0.2433466102847685,0.9550924838462983,-0.01822114292175208,0.1680736877498871,15.18041901305169,0.3522520900954552,1.0227015522743943
0.3417085427135678,0.22825390460149939,0.9586895522307338,-0.016505847668059074,0.1689439388393812,15.270385526253387,0.36819629663079617,1.017070050265649,0.3496500000002089,0.16838227171323122,0.970540297074428,-0.009585376262898022,0.17206703022157221,15.618303890455863,0.42981475804057157,0.9926449816714975,0.3496500000002089,0.16841992430706135,0.9705337404578899,-0.009584926349023875,0.1720671872150666,15.618084838493507,0.4297984425093367,0.9926093384699081
0.35175879396984927,0.1521926587275995,0.9730928648382239,-0.007676058881914345,0.1728257768690924,15.7106909829079,0.44617207876680487,0.985358044636015,0.3596400000002189,0.09034179622086509,0.9803476078592513,-0.00028774751669881913,0.17537629492493495,16.055969715897504,0.5069139407572316,0.9555785537308501,0.3596400000002189,0.09038095041089513,0.9803439680197583,-0.0002871937237577651,0.17537646846103172,16.055750663935456,0.5068932720408609,0.9555413181861114
0.36180904522613067,0.07306594886705818,0.9816738763377202,0.0018149253201218843,0.1759956638054318,16.150996439562412,0.5235412537436361,0.9465223481928698,0.3696300000002289,0.009617297208915413,0.9839526730536498,0.009627759722500705,0.1779099520198316,16.493635541341067,0.5828367960883262,0.9112634774748962,0.3696300000002289,0.009657724925874507,0.983952236800267,0.009628433255285585,0.17791013832285155,16.4934164893789,0.5828112443630026,0.9112250289830471
0.37185929648241206,-0.008671981397882719,0.983854801421285,0.011920044346424912,0.17836041882014964,16.591301896216923,0.5995504500329529,0.9002995378568661,0.3796200000002389,-0.07327737517991667,0.9808050066639993,0.02010507737259156,0.1795765882664451,16.931301366784325,0.6567913572076437,0.8594958591391909,0.3796200000002389,-0.07323594599989688,0.9808080489560008,0.02010588789339409,0.17957678187516846,16.931082314822298,0.6567603979110214,0.8594566770563471
0.38190954773869346,-0.0924783373211092,0.979081264712714,0.02257931492299208,0.17982716355569142,17.031607352871447,0.6733788558416964,0.846499212347732,0.38961000000024887,-0.15773994459605276,0.9703861628035946,0.03107495652661574,0.1802863056225271,17.36896719222757,0.7279233279143595,0.8001526374041308,0.38961000000024887,-0.15769783120392006,0.9703929406765707,0.0310759226102319,0.18028649908570685,17.36874814026565,0.7278864562566089,0.8001133087252285
0.39195979899497485,-0.17771932318720424,0.9668345198867425,0.03371910402900476,0.1803049509712267,17.471912809525946,0.7441430790509931,0.7850166099519873,0.39960000000025886,-0.24307841189493223,0.9522224658430506,0.04245438374539014,0.17995245626336184,17.80663301767096,0.7953222911070834,0.7332040014807952,0.39960000000025886,-0.24303597719316195,0.952233211768203,0.04245552518684922,0.17995263981527576,17.806413965708916,0.795279039002811,0.733165227028544
0.4020100502512563,-0.26366915896909193,0.946644816460689,0.04525156838395658,0.17970659875317202,17.912218266180457,0.8109040170428188,0.7158454268512326,0.40959000000026885,-0.3285113732333434,0.925898759959502,0.05414618856740712,0.17849356914304304,18.244298843114386,0.8580299885059767,0.6587258071219605,0.40959000000026885,-0.3284690253793175,0.9259136746971275,0.05414752622288736,0.17849373036374386,18.244079791152114,0.8579799439139237,0.6586884057294519
0.4120603015075377,-0.3495108327195885,0.9181057910571179,0.05707430178908515,0.17795071878004154,18.352523722834963,0.8726759118547734,0.6390905670313428,0.41958000000027884,-0.4131702138777877,0.8910730233963873,0.06603888338100374,0.17583545496058126,18.681964668557423,0.9150508214006636,0.5769116975773544,0.41958000000027884,-0.4131284048915455,0.8910922684292728,0.06604043894900685,0.1758355784270152,18.681745616595382,0.9149936499720683,0.5768766077002869
0.4221105527638191,-0.4343388609906882,0.8808897097896439,0.06907023362205138,0.17496392727481017,18.792829179489477,0.928437739852682,0.5549805070606059,0.42957000000028883,-0.496103436174862,0.8474916414336607,0.07800677806169723,0.17191346919891717,19.119630494000507,0.9653646901692609,0.4880845909397466,0.42957000000028883,-0.496062659418924,0.847515331093142,0.07800857379771894,0.17191353613474586,19.11941144203866,0.9653001590016824,0.48805286909539575
0.4321608040201005,-0.5171643249486336,0.8347633335458141,0.08110782287018627,0.17068321252297666,19.233134636144,0.9771470491089184,0.4638789113742256,0.4395600000002988,-0.5762833692477385,0.7950050768491944,0.08991041200813048,0.16667490490475603,19.557296319444205,1.007942248398912,0.39270715096334946,0.4395600000002988,-0.5762441556533744,0.7950332702756311,0.08991247036665433,0.16667489283851541,19.557077267482043,1.0078702515747284,0.39267996637428826
0.44221105527638194,-0.5969224361077802,0.7796041191658892,0.09304159203385247,0.16505842845046936,19.673440092798497,1.0177563110545154,0.3662950877485372,0.4495500000003088,-0.6526154874016961,0.7335836185473452,0.1015973451886151,0.1600814781698841,19.994962144887946,1.0417625949653324,0.2913908170297019,0.4495500000003088,-0.6525784003279486,0.733616311657086,0.10159968838717985,0.1600813606129621,19.994743092925674,1.04168318041611,0.2913694418420441
0.45226130653266333,-0.6724828612749306,0.7154164080120263,0.10471304379718628,0.15805487305800536,20.11374554945301,1.04923179506338,0.26289283030938965,0.4595400000003188,-0.7239505326033874,0.6633328293967108,0.11290334730784975,0.15211186000607835,20.432627970332046,1.0658333639384825,0.18490293249052828,0.4595400000003188,-0.7239161612329611,0.6633699470585677,0.11290599680927561,0.15211160616386446,20.432408918370474,1.0657467610296047,0.18488872695824737
0.4623115577889447,-0.7426629999757307,0.6423471907218258,0.11595200030572685,0.1496559008657139,20.554051006107546,1.0705749050253526,0.15449716091230178,0.4695300000003288,-0.7890995925113972,0.584508254872581,0.12365401999488358,0.1427641986748149,20.87029379577591,1.0792130975433116,0.0741714814338779,0.4695300000003288,-0.7890685437117475,0.5845496435275332,0.12365699590549445,0.14276377320624717,20.870074743814495,1.0791197446105523,0.07416587350695625
0.4723618090452261,-0.8062443580598634,0.5607009749662156,0.12657839997282194,0.1398655083603394,20.994356462762042,1.080845835619901,0.04209845155254965,0.4795200000003388,-0.846852228333098,0.49752889693300334,0.13366688078750283,0.13205856679683853,21.3079596212198,1.0810357018544892,-0.039713075487122884,0.4795200000003388,-0.8468251169424893,0.49757431791996426,0.1336702011714307,0.13205792963927165,21.307740569257835,1.0809362727584813,-0.03970861665164786
0.4824120603015075,-0.8619920973067421,0.4709532241109587,0.13640457974065356,0.12871082124668035,21.43466191941655,1.0791893132975707,-0.07314660664940419,0.4895100000003488,-0.895997675490901,0.4029889051415924,0.14275392945942764,0.12003925804325587,21.74562544666309,1.0705366891659516,-0.15549938243174907,0.4895100000003488,-0.8959751130278951,0.40303802901849095,0.14275760957181763,0.12003836432108309,21.74540639470103,1.0704321177599108,-0.1554833793993409
0.49246231155778897,-0.9086777619503298,0.37376178154215933,0.14523806145998913,0.116244402440365,21.87496737607106,1.0648620838189944,-0.18991772546203717,0.49950000000035877,-0.9353490542934054,0.3016668922218448,0.15072470675890817,0.10677684927964114,22.183291272106473,1.047080806304651,-0.2717806948014863,0.49950000000035877,-0.9353316361345244,0.3017192943933964,0.15072875820409246,0.10677564931629792,22.183072220144282,1.0469723075471187,-0.2717517014316842
0.5025125628140703,-0.9451050888036757,0.26997565117193956,0.15288484938427968,0.1025462906224877,22.315272832725565,1.0372616961069063,-0.30673795622555267,0.5094900000003161,-0.9637704275886421,0.1945322471564859,0.15738984280921908,0.09236993613910914,22.620957097549958,1.010190536443833,-0.3870047919325614,0.5094900000003161,-0.9637587187127645,0.19458740513608197,0.15739427263367659,0.09236837559280107,22.620738045587288,1.0100796227388236,-0.38696143958972445
0.5125628140703518,-0.9701386983194499,0.1606404727447942,0.1591532316209007,0.08772567129409059,22.755578289380082,0.9959560133387014,-0.4219853308996482,0.5194800000002706,-0.9802064283711733,0.08274779907797619,0.16256507724323205,0.07694644363764083,23.058622922993177,0.9595748457963428,-0.49948872962645474,0.5194800000002706,-0.9802009478300403,0.08280509171941038,0.16256988697737443,0.07694446378131789,23.05840387103092,0.9594633370153747,-0.49942977977385977
0.5226130653266332,-0.9827353403504955,0.04700001474716756,0.16385806174892753,0.07192207616475638,23.195883746034596,0.9407127596051522,-0.5339096402164553,0.5294700000002251,-0.9837140538514748,-0.032331816824738145,0.16607571567486035,0.06066440916214631,23.49628874843688,0.8951574292439938,-0.6074387948726898,0.5294700000002251,-0.9837152581928273,-0.03227310779152978,0.166080900342306,0.06066194732766721,23.496069696474333,0.895047454793442,-0.6073631974933609
0.5326633165829145,-0.9819772322177842,-0.06950698811084408,0.1668254778030933,0.0553060029782585,23.636189202689106,0.8715282878492692,-0.6406546990997001,0.5394600000001797,-0.9734960856924694,-0.14916672060631206,0.16776146752509494,0.04371213354236019,23.933954573880566,0.8171035945918166,-0.7089759281103717,0.5394600000001797,-0.973504351634519,-0.14910740641445847,0.16776701464306124,0.043709123747377274,23.933735521917754,0.8169975858448253,-0.7088828850559777
0.542713567839196,-0.9671068804673597,-0.18725529776601893,0.1678979946610052,0.03807884714729688,24.076494659343616,0.7886546367717422,-0.7402863391272578,0.5494500000001342,-0.948935451970555,-0.26604386050123896,0.167481588819143,0.02630759756518127,24.371620399324197,0.7258448185846605,-0.8021667539415344,0.5494500000001342,-0.9489510587021046,-0.265984838266916,0.16748747741870817,0.026303971338848577,24.371401347360973,0.7257454900120587,-0.802055785920615
0.5527638190954773,-0.9375626248824076,-0.30444752505980566,0.16693988291608913,0.02047203948154449,24.516800115998127,0.6926238363597542,-0.8308262281044713,0.5594400000000888,-0.9096296988739394,-0.3810951084527165,0.16512023079192079,0.008697046805753013,24.80928622476735,0.6220999146991104,-0.8850602084516097,0.5594400000000888,-0.909652810431288,-0.3810373509238661,0.16512643049209696,0.008692734225814057,24.80906717280428,0.6220102321257277,-0.8849312239561153
0.5628140703517588,-0.8930139884240935,-0.4191348732154846,0.16384272308595454,0.002745291480801359,24.957105572652644,0.5842683298480177,-0.9102914471402084,0.5694300000000433,-0.8554245941511126,-0.4923217840385593,0.1605918715721716,-0.008847342394290402,25.24695205021011,0.5068916793017243,-0.9557295703225946,0.5694300000000433,-0.855455242398185,-0.4922663259794174,0.16059834174670748,-0.008852411445270563,25.246732998247303,0.5068148138921936,-0.9555829343499597
0.5728643216080402,-0.83339576538764,-0.5292446528603043,0.15853099917419572,-0.014816138280928145,25.39741102930716,0.464736311109113,-0.9767395564513096,0.5794199999999978,-0.7864457458105255,-0.597625873438861,0.15384668461085388,-0.026030788063621347,25.684617875653444,0.38155783584375097,-1.0123194950080978,0.5794199999999978,-0.7864838146193044,-0.5975737945343531,0.153853373691248,-0.026036682421219388,25.68439882369053,0.3814971027014534,-1.0121560949931534
0.5829145728643216,-0.7589396388234415,-0.6326147909217954,0.15096757102511013,-0.03190522572085453,25.837716485961668,0.33550073806296504,-1.0283186542892302,0.5894099999999524,-0.7031269954558919,-0.6948480355240867,0.14487567479042615,-0.04254027084430101,26.122283701097594,0.2477550835050607,-1.0530974190827351,0.5894099999999524,-0.7031722067463029,-0.6948004397839271,0.14488251975247848,-0.04254705637019936,26.12206464913477,0.24771386415731425,-1.052918725023773
0.592964824120603,-0.6702019948351099,-0.7270353601404929,0.14115884161085612,-0.048198056594718354,26.278021942616178,0.1983607823562411,-1.0633216822876452,0.5993999999999069,-0.6062342436943747,-0.7818122769777972,0.1337153923699019,-0.058049971425185504,26.559949526541654,0.10745508436068808,-1.0765084497826096,0.5993999999999069,-0.6062861460423133,-0.7817702687342396,0.13372231845395213,-0.05805770911475329,26.559730474579204,0.10743673291240873,-1.0763165651529791
0.6030150753768844,-0.5680865042537901,-0.8102969230518249,0.12915941456031843,-0.06335981224635101,26.718327399270677,0.055434520962564605,-1.0802439603560205,0.6093899999998614,-0.49688329375908635,-0.8563769339011746,0.1204520173027168,-0.07222777161764475,26.997615351985107,-0.037068701222028426,-1.0812325887945,0.6093899999998614,-0.4969412543135639,-0.8563415906263031,0.12045893801912251,-0.07223651553182744,26.99739630002256,-0.037060967852373616,-1.081030288504196
0.6130653266331658,-0.4538599806078168,-0.8802452160761196,0.11507602021731055,-0.07705184714675482,27.158632855925195,-0.09085822618472865,-1.0778426521225508,0.619379999999816,-0.3765502677966727,-0.9164913216392955,0.1052245933487256,-0.08474277630988461,27.435281177428276,-0.18326429116941,-1.0662428675112983,0.619379999999816,-0.3766134682574742,-0.9164636639554136,0.10523141081981217,-0.08475257136728945,27.43506212546558,-0.1832275177677344,-1.0660336189512536
