x,y,z,rad
-0.013123120344927505,0.21513456574991457,0.26687801682953133,0.00274256052
0.010514990838797311,0.2300308412792097,0.2736106395982858,0.002717048229
0.007670285825596715,0.23142522666128823,0.2778650313317472,0.002717048229
0.0026129933111974785,0.2193709974273422,0.2704456559508144,0.002717048229
-0.0005336383405737111,0.2209762560380345,0.27632798093405164,0.002717048229
-0.014503512944161148,0.2155638443088415,0.2718712549624282,0.002717048229
-0.0128951947173329,0.2151696942162329,0.27684096490442217,0.002717048229
-0.00981350424716218,0.21319965216919143,0.2636354904343079,0.002717048229
-0.008824400063612584,0.16836445080090603,0.2711667718333181,0.002717048229
0.010390168811624134,0.22975345074325637,0.26746293601075677,0.002691293997
-0.00880397938170821,0.21367942495381223,0.2803596605942256,0.002665290075
-0.0026954154565241584,0.2102789087076225,0.2636227537676197,0.002665290075
0.001583031172666477,0.20920472594375566,0.2763630044246918,0.002639030436
-0.0017769751962424113,0.21077672606402703,0.2799854443440279,0.002639030436
0.0024888150030266953,0.20857210478540983,0.27147920717126683,0.002639030436
0.0009715813813706287,0.2089482103062348,0.2668709768127824,0.002639030436
-0.010211749785004373,0.169470122541434,0.281204840028686,0.002639030436
0.00385485622069634,0.2330874496821065,0.2796800724996095,0.002612507331
-0.01598717483834486,0.16085295395231491,0.28723927121697346,0.002612507331
-0.012819462404624712,0.15841269197623778,0.2658966815739961,0.002612507331
-0.033874332095851604,0.16673796092232973,0.26005766146509895,0.002612507331
-0.0261321370839962,0.16520417161303208,0.2907834402401534,0.002612507331
-0.007661196325215586,0.1983671151032025,0.27468335474452843,0.002612507331
-0.004416127560778443,0.23631212033573712,0.27653049797577756,0.002503603746
-0.0050971415543921705,0.22129509448837842,0.27749379557742937,0.002503603746
-0.010753189236727717,0.15815440649845938,0.27692308754067474,0.002389743384
-0.004922762735432185,0.20528253330987406,0.2739532078244412,0.002389743384
-0.007896287932041668,0.19781420335419786,0.27009101016055836,0.002389743384
-0.011527017390052074,0.1996664250733236,0.27687830797860125,0.002389743384
0.002715887844415135,0.21793455893504837,0.2745866730326994,0.002360420307
-0.013317701430310414,0.18479845543206097,0.27966998502304197,0.002300653131
0.0009435186429061215,0.23866767088391833,0.27105892612751104,0.0022701797579999998
-0.006422292371459998,0.2116969996829084,0.26154997641185407,0.0022701797579999998
0.009660004254914284,0.24751876162558367,0.2693044051610717,0.002239291383
0.005520929374561154,0.2488722053110558,0.27041491964461606,0.002239291383
0.009910911441032899,0.2433624446886985,0.2690337045578568,0.002239291383
0.006246445539683648,0.24491923093196105,0.27003477899585576,0.002239291383
0.0016829427680147835,0.2452380682602023,0.271200593471808,0.002239291383
0.012060255638080747,0.24001949845208226,0.2683252435199841,0.002239291383
0.008163019114463904,0.2400552838548204,0.26930904453810045,0.002239291383
0.003832286196531004,0.24189512235008376,0.27049213264388605,0.002239291383
0.004890936254211137,0.2378006216817397,0.27002098505625705,0.002239291383
-0.001916156089811813,0.23767183289241758,0.2682618019593583,0.002239291383
-0.029413301796150676,0.1798922008337516,0.28348079538104365,0.002239291383
-0.008081414150984262,0.2071120097449153,0.276381768113777,0.002239291383
0.004957352476895202,0.2346484833064394,0.26445225433188657,0.002207971647
-0.0006097654802162539,0.23748855639654887,0.27485944452715244,0.002207971647
-0.0285220553172155,0.1651536777138359,0.2790525084230833,0.002207971647
0.18942024637732363,0.16192594582587272,0.13935012753981257,0.014206711806000001
0.22890416451971235,0.15354615781955583,0.1818254074471035,0.008879071971000001
0.2178386076617886,0.15589463347759083,0.1699215071509026,0.008386970004
0.20224623248483842,0.15920384909359442,0.15314782988634967,0.0074922446339999995
0.21088296765529074,0.15723798444828987,0.1601770591043069,0.0053955098820000005
0.19192556432307767,0.158382788425487,0.1234509381322041,0.0051714225780000005
0.19276413843639342,0.16864334353042176,0.12469568766829661,0.005130861729000001
0.18666257200434938,0.15154122797047992,0.12699353354251708,0.005076276912
0.18579113600919367,0.17651928925486862,0.1327314254740825,0.005021098005
0.17383798377227555,0.1569328892371489,0.13997863856325946,0.005007208353
0.17859554265245767,0.1742063859952327,0.1389639583889032,0.005007208353
0.17389276071256848,0.16579085621277828,0.14167527428534082,0.004965306066
0.17854275582625423,0.1509238384240114,0.13441970152725796,0.004965306066
0.19429612616037034,0.1743852286293388,0.1316123111021777,0.004122297522
0.18578789459629474,0.147823527048918,0.13428108433990302,0.003984848343
0.19796514830111323,0.16292756822516652,0.12645609733533145,0.00396733302
0.17858833797851115,0.17050701693020087,0.14596359835238598,0.003750766551
0.1944375992237354,0.15251652627144685,0.128710963177653,0.003750766551
0.1786749817757656,0.15133865876343783,0.1421014033339416,0.003713444784
0.1856713917987359,0.17674085953354718,0.1406092266271967,0.003713444784
0.17629323393920776,0.16048601226131792,0.14663491274953896,0.003694642266
0.19027324816128227,0.17573246870880316,0.1263503354409647,0.003675744177
0.19121331375544354,0.17639971910049188,0.13744970346183405,0.003358937505
0.19807427357728094,0.16883856665046576,0.12958022193451083,0.003358937505
0.18666248587071815,0.17080507789639315,0.12821984731608105,0.0032105191860000003
0.18109374147660615,0.14770000915807774,0.12883809562361095,0.003032014944
0.19807432538614103,0.1572802569361535,0.1288444340734471,0.003032014944
0.19166400490017135,0.14940427621327407,0.1327346275989823,0.0030089573640000003
0.2023111660115224,0.15782985249671166,0.14406391847125696,0.0030089573640000003
0.18134519696175055,0.15535217494809167,0.1295991645969967,0.002985722418
0.19886773794033016,0.15398671908728634,0.14650664254671078,0.002938699764
0.2018062300854154,0.16465564317632284,0.1458799283436476,0.002938699764
0.22648016323890016,0.1525422454139742,0.17203904756992858,0.002914904307
0.1771154846722971,0.1681371800742426,0.13605330090917195,0.002914904307
0.18103496695160262,0.17154397610392608,0.13308196583515708,0.002914904307
0.18764395635499206,0.1637895743193751,0.12540858403781335,0.002914904307
0.18354418814078588,0.14878688622098135,0.14016079603612058,0.002914904307
0.19769005235735157,0.16630741771183227,0.1500320927390592,0.002866721025
0.19508768596167103,0.15469411129001398,0.15016003953277499,0.002866721025
0.23385562313933295,0.1450174858973428,0.18120343931466862,0.002842322868
0.2380539666655543,0.15665266073594286,0.17959622792705554,0.002842322868
0.226423395926039,0.15810885976015984,0.17319003337096012,0.002842322868
0.18340077709500296,0.17352186063220026,0.14517397717029704,0.002842322868
0.23743897908794348,0.1493686638139839,0.17873087210239857,0.002817712905
0.19343494125979024,0.16023885794564088,0.15279029031125285,0.002817712905
0.22306462153801176,0.14952194877956348,0.1746181835675335,0.002792887692
0.1756883159745877,0.16223390197315896,0.13621532439721828,0.002792887692
0.22856374994238002,0.14456537846180617,0.18603343276286483,0.00274256052
0.2333213082412718,0.1618388747740658,0.18501875304090595,0.00274256052
0.1937758967838686,0.163683800435274,0.11968762358261395,0.00274256052
0.17700493492706382,0.15763353765031385,0.13408384102808787,0.00274256052
0.1854887638704905,0.15812938398310958,0.12629531741845385,0.00274256052
0.22288141054387806,0.15378046865537087,0.1622424941200583,0.00274256052
0.22517460097623,0.15318635647942858,0.19088469799281454,0.002717048229
0.22693789600463438,0.1581452526935546,0.19022390664302335,0.002717048229
0.21948027056452285,0.15238306210985347,0.1785145615069358,0.002717048229
0.22129933671832944,0.1589876343330766,0.17812659598804012,0.002717048229
0.22304920737073586,0.1589641207696248,0.16259432624519227,0.002717048229
0.2212286480983214,0.16317798497097413,0.16511800830718368,0.002717048229
0.22027852947337279,0.14962607796281865,0.16332760923359033,0.002717048229
0.17861533236147462,0.15542552564665582,0.14605224465540423,0.002717048229
0.2259593937554215,0.14737665380762704,0.18900900062729606,0.002691293997
0.21761641069019594,0.1652162596279793,0.1688779740097343,0.002665290075
0.21467891356998908,0.14733504429201172,0.16808087748566528,0.002665290075
0.2098894884141357,0.15808787312214445,0.17465438794814983,0.002639030436
0.2121288368108843,0.1626104322369275,0.17346498643574398,0.002639030436
0.20972217167885276,0.15315084621644856,0.17383591379924887,0.002639030436
0.21143068892719513,0.1492517757353441,0.17147848756332273,0.002639030436
0.1785859533895205,0.16542112384376767,0.14805154850925092,0.002639030436
0.2297374547802221,0.16109384248089026,0.18820322561674216,0.002612507331
0.17235542074472196,0.17274718036723988,0.14087277092645734,0.002612507331
0.17224636411809655,0.15142510151873864,0.1367675945022775,0.002612507331
0.18946599158362878,0.15261004379925378,0.1209944483889763,0.002612507331
0.17994241514336387,0.17936752236585893,0.13512620012485804,0.002612507331
0.20436393243330034,0.1591087104519157,0.16145753620007192,0.002612507331
0.2365974195771811,0.1607449812777952,0.18175755481655115,0.002503603746
0.22331702114216812,0.16152013408587196,0.1746912302301399,0.002503603746
0.1693890421650002,0.16125541760491857,0.1413630728926689,0.002389743384
0.2095057732348909,0.15772642708117132,0.1667021437047183,0.002389743384
0.20470103662648814,0.1548048074238275,0.15978022056744495,0.002389743384
0.20679995963337922,0.1624254676548603,0.15933256755542147,0.002389743384
0.2174938187030795,0.15625254223208923,0.17906510477077933,0.002360420307
0.19382778309337817,0.1652861708578519,0.15187632558607522,0.002300653131
0.23732017783502524,0.15393625328626664,0.18592065077299322,0.0022701797579999998
0.2178429828818263,0.146555944515986,0.16498593508737577,0.0022701797579999998
0.24184075218132053,0.14976939379689402,0.19685678181366095,0.002239291383
0.2446129054536156,0.15214176983910402,0.19423304569081465,0.002239291383
0.23806600154066454,0.14933688750946872,0.19513184714108053,0.002239291383
0.240837674462906,0.15146263906934374,0.19297475342555026,0.002239291383
0.24285535772527228,0.15399513849944868,0.18953938749590982,0.002239291383
0.23428932949868597,0.14791788272374562,0.19527348317429916,0.002239291383
0.23580307244111387,0.15006388203235482,0.1922303159375197,0.002239291383
0.23907868626458395,0.1525761341595498,0.18968102307673101,0.002239291383
0.2350514845326149,0.15170375288321747,0.1886188306102945,0.002239291383
0.23807898816003842,0.15214298127150158,0.18228723380462314,0.002239291383
0.19560550553394668,0.17379103557619663,0.13697099298489265,0.002239291383
0.21208076761228087,0.16105797982666178,0.1654806167378836,0.002239291383
0.23309585269439465,0.14631750882430417,0.1857701417218083,0.002207971647
0.23631420085279528,0.1580025212015492,0.18508374086156365,0.002207971647
0.1827723313346888,0.16896099326077632,0.1299276670214506,0.002207971647
0.18167488481850028,0.24620574658892333,0.28224494465190647,0.013404744375000001
0.23699051644771496,0.24060144814729736,0.2965158179967983,0.009026243325
0.22012149108816512,0.2424378304329648,0.29180339013694734,0.007913526225
0.19909369603206567,0.2447026966810195,0.28638233031178373,0.007069307025000001
0.20890317444453846,0.24252683713511627,0.2899710419503142,0.005090933925000001
0.17649662779709865,0.2551078185272664,0.2705936009655452,0.0048794963250000005
0.17482399163391346,0.25977227808120285,0.27903036959143374,0.004841225400000001
0.17632961479273265,0.24677436406006176,0.2677597926290919,0.0047897214750000005
0.17219425001655514,0.2570548351986197,0.288095575418238,0.004737657375000001
0.17183449913962903,0.23449535109245648,0.2800658823659191,0.004724551425
0.1699307350371681,0.24606320061971304,0.29228334453653215,0.004724551425
0.17020808846560895,0.2377791324784283,0.2877465125932692,0.00468501495
0.17423050122606587,0.23753327096923788,0.2720412229750683,0.00468501495
0.17514903817629274,0.25149374070101443,0.29416650760545193,0.0037599045000000003
0.18042998883376354,0.2403012274358703,0.2690060596394156,0.0037599045000000003
0.18121158096152779,0.2590223776596525,0.27521411085130526,0.0037433772750000006
0.178676902199386,0.2601264922636249,0.2855071862357303,0.0036765258750000003
0.24750441357848016,0.23946901506606083,0.29922634780695845,0.0035912118000000007
0.17452490068639637,0.2402636271169299,0.2933139076873005,0.0035390363250000006
0.1827004909566706,0.25072451290450926,0.2688085220004805,0.0035390363250000006
0.1781003349289503,0.2333854654361947,0.2765714961191703,0.0035038212000000003
0.1760168007721786,0.23377258764284517,0.2862333341717069,0.003486080400000001
0.1690210814878116,0.25284162120816167,0.2929707206582502,0.0031888296000000004
0.1782827583856557,0.2563212541986369,0.29111928763201467,0.0031888296000000004
0.22926200117724557,0.24097941857191568,0.2897771419444165,0.0031497015000000006
0.22765609161764683,0.23698994748467195,0.2943395558417836,0.0031497015000000006
0.22679965098621602,0.24181934163825114,0.29826102429024887,0.003029285325
0.22883359165054878,0.2457821599078483,0.2934454420773618,0.0030087477750000004
0.1761409969445617,0.24568960485444163,0.2949851842569292,0.00298806915
0.16987373504009734,0.2505854309964413,0.2873024806769796,0.00292515465
0.1742197267181602,0.2406748231780015,0.2663042207169773,0.002860858275
0.18411273784500667,0.25501425032468816,0.2722140618988138,0.002860858275
0.18356391901686203,0.24532677048402532,0.26887728427730084,0.0028391022000000005
0.1820120702918469,0.2597053618529083,0.28090399959429585,0.0028391022000000005
0.17260965158042268,0.24403464373067996,0.272534994855079,0.0028171786500000005
0.1713511136063779,0.254981294666411,0.28199015315902903,0.0027728101500000004
0.1945855818187769,0.2437312040759692,0.27935257147363335,0.0027728101500000004
0.19420958734990035,0.25096494746530873,0.2838332074870228,0.0027728101500000004
0.19277784667165554,0.24976646450954615,0.28888608401738103,0.0027728101500000004
0.19251897087644798,0.23961630738737721,0.28706786606986073,0.0027728101500000004
0.16908759870402176,0.24398966090772706,0.2861779223212085,0.0027503586000000003
0.17276331955556504,0.25409888435851685,0.27614367302009424,0.0027503586000000003
0.18146480545019525,0.23608567739320144,0.27315871462327723,0.0027503586000000003
0.1920576810209886,0.24406893993355966,0.2907174339309383,0.0027503586000000003
0.19342403890019472,0.23979111933778552,0.2822119609662321,0.0027048945000000004
0.169792395844277,0.24025699885410767,0.28188460867541293,0.0026352290250000006
0.1744545244247157,0.26086946546869494,0.27241232723115366,0.0025877436750000003
0.1715643523081187,0.2619340709887912,0.28406782229898514,0.0025877436750000003
0.17100374215200279,0.24004517184635366,0.277097407910602,0.0025877436750000003
0.17322460933399353,0.2496462509921117,0.27249410511513134,0.0025877436750000003
0.21632300886448777,0.2361506206852072,0.2968193108738157,0.002563671
0.2157563010840488,0.2403193079836075,0.2993408951829098,0.002563671
0.21630549812594652,0.2452306992828442,0.2992625417849563,0.002563671
0.1788910567906357,0.23302800298605209,0.28186458345685195,0.002563671
0.21710333384566124,0.23415862201112375,0.2929602639311377,0.002539370625
0.19461787446937923,0.2486593709276685,0.2798679911125618,0.002539370625
0.2174999212962604,0.24952089199055533,0.2964218845203399,0.0025148351250000004
0.22024522688325665,0.24878663988647842,0.2854663319211734,0.002490057075
0.22041678388772418,0.2449947141954749,0.2832166481994669,0.002490057075
0.21940890894428436,0.2511188700851281,0.2896847158570809,0.002490057075
0.21983470659409476,0.23973321492671074,0.28327626936943806,0.002490057075
0.2184296565218956,0.23507315889888145,0.2867794038049107,0.002490057075
0.17703090650866318,0.23663226054599942,0.2905857600762701,0.002490057075
0.2242483864924453,0.2374772388911068,0.2978334912762898,0.0024650307000000002
0.16667505190213583,0.24067767222812478,0.2927339933948287,0.0024650307000000002
0.1705962119534804,0.2327985721676445,0.27423236069409784,0.0024650307000000002
0.17507082649216266,0.25235083760846533,0.26504448728725355,0.0024650307000000002
0.20685088424241005,0.2468519782233593,0.28555607859077087,0.0024650307000000002
0.2253698933593387,0.24660968281570916,0.29729871530305624,0.0023622761250000003
0.23866415965017213,0.23175498974119885,0.29341925022369186,0.0023358810750000003
0.24030294946150255,0.23609456879797006,0.28887556855430707,0.0023358810750000003
0.226654743725676,0.23697754734933757,0.28970894592368696,0.0023091840750000003
0.22751619872350337,0.2451159511814735,0.2883493265760966,0.0022821752250000004
0.240943631666848,0.24759875118487545,0.29119675678968926,0.0022548429750000004
0.23706443986743828,0.2315771988984668,0.2995501376020829,0.0022548429750000004
0.24112853411695873,0.24207603937951996,0.2881722016435032,0.0022548429750000004
0.16799577261084433,0.23320247001233918,0.2844879715786729,0.0022548429750000004
0.21360116345537586,0.24577126743467176,0.28728607525511535,0.0022548429750000004
0.20638378324025833,0.24271684202988414,0.28422204035544063,0.0022548429750000004
0.20554388732427664,0.2478203049862842,0.28961209712113656,0.0022548429750000004
0.237833065179732,0.24725304674145515,0.3031179276230681,0.0022271749500000003
0.23650712092546045,0.24156242133541142,0.3058836559318699,0.0022271749500000003
0.236214776405792,0.2356402143912457,0.3045433929185846,0.0022271749500000003
0.18210515009569594,0.2575380952062432,0.28814705466946744,0.002170782075
0.23963006675809662,0.24953148624471488,0.29709943285849755,0.0021420283500000006
0.22817240840781283,0.24155123081438118,0.2942424702158478,0.002112883575
0.21309423578891162,0.2470265200868698,0.2911950941476706,0.002112883575
0.16995562169246708,0.25116365644294847,0.28297164543517556,0.0020833312500000006
0.17950567685318292,0.24858784647070278,0.29449084636955647,0.0020833312500000006
0.1904684538831304,0.24973224226122565,0.2737192717395998,0.0020833312500000006
0.18940458569665117,0.2561966288320822,0.28054667714451686,0.0020833312500000006
0.1692713258748429,0.24762306604649242,0.2841467419530294,0.00205335405
0.21852994313088492,0.25206054403040645,0.2934875660719266,0.00205335405
0.18194904917434823,0.25544179393944644,0.2680210850270129,0.00205335405
0.21384525841833193,0.24191317986528577,0.28614564210333654,0.00205335405
0.18432891563220377,0.23907673299399065,0.2718082934348093,0.00205335405
0.1802228532077794,0.2524785456800491,0.29333448132561146,0.00205335405
0.185110507759968,0.2577978832177729,0.27801634464669894,0.00205335405
0.1903200094535511,0.2528338292552181,0.2755908870819385,0.00205335405
0.22912374386265236,0.2455175122624565,0.2978824461578335,0.0020229321750000005
0.1299844253962692,0.14107953530954964,0.017273761151671986,0.013404744375000001
0.16170405819743316,0.1671842247540988,0.05736484711290159,0.009026243325
0.15190160742329165,0.15950316829422748,0.044912673676294215,0.007913526225
0.13972547801007892,0.1496209752054805,0.029721564238852943,0.007069307025000001
0.14644154190877268,0.15316506544634895,0.03721642866631493,0.005090933925000001
0.11914823956609953,0.14818980147508742,0.008680959979639635,0.0048794963250000005
0.11465478357307773,0.14300411263063517,0.015656018686115207,0.004841225400000001
0.12627059918692715,0.14723093164538004,0.003595943905954725,0.0047897214750000005
0.1162381923929329,0.13434727580475037,0.020018355921554952,0.004737657375000001
0.1355456334641285,0.1320508077161008,0.006036772751389204,0.004724551425
0.12504601052278336,0.1264622882930881,0.018088005513294418,0.004724551425
0.1322534109815589,0.1269456846589081,0.011996596763630518,0.00468501495
0.1336193953349637,0.13996637021543423,0.002431440796627965,0.00468501495
0.1228177781380515,0.13051474589746506,0.024323414415276842,0.0037599045000000003
0.1339637117665708,0.1470644938127246,0.004623593543535462,0.0037599045000000003
0.11814754802384418,0.14959768125692174,0.01615893825623789,0.0037433772750000006
0.1164700855818061,0.14144042072002977,0.022809974765251387,0.0036765258750000003
0.1677921226739922,0.17212532111176504,0.06496040154461198,0.0035912118000000007
0.13236891211180782,0.1269918640324746,0.01946573302197352,0.0035390363250000006
0.12584977620316956,0.15213057904797328,0.009349893473907023,0.0035390363250000006
0.13931319387021607,0.13823183800321975,0.006587801540457183,0.0035038212000000003
0.138449746240516,0.13056270395993835,0.012774960335551075,0.003486080400000001
0.11868215630723478,0.1276054389742056,0.020420709358615133,0.0031888296000000004
0.11990155418774663,0.13622187618963905,0.025478810532039313,0.0031888296000000004
0.1574026543865922,0.16654180270537727,0.04807142018662147,0.0031497015000000006
0.1603743866400775,0.16113851864847195,0.04920445789757423,0.0031497015000000006
0.1559056478576464,0.15954333380691818,0.053317876458062824,0.003029285325
0.15314731285936334,0.1653944612357412,0.05222857798570743,0.0030087477750000004
0.12843457636227595,0.12874942701714437,0.02350035090483349,0.00298806915
0.12080052756459944,0.1311927067032828,0.015883048034446567,0.00292515465
0.13057514588723196,0.1447773544128885,-0.0007887513764541498,0.002860858275
0.12290220107203456,0.15223301066974154,0.014176413857787597,0.002860858275
0.13101239690826594,0.15090686257959623,0.008032424322820558,0.0028391022000000005
0.1181953484675945,0.14659947748688884,0.021107733438374694,0.0028391022000000005
0.12715456702725436,0.14066665485508534,0.004120940249661351,0.0028171786500000005
0.11737461843576999,0.13713759220564897,0.014255604795559582,0.0027728101500000004
0.1381180137794417,0.15090616951602817,0.021569954870413147,0.0027728101500000004
0.13178602633318223,0.15005051688353904,0.027201855784034376,0.0027728101500000004
0.13240631606853187,0.14535146096943102,0.029761527277868252,0.0027728101500000004
0.14113306199263548,0.14306619546184063,0.024759518689040666,0.0027728101500000004
0.1261824358819903,0.12925260498468966,0.012325254746139644,0.0027503586000000003
0.11853916981291004,0.1416690446733751,0.010374359862281551,0.0027503586000000003
0.13836119305630248,0.1436423011496504,0.006867921213493798,0.0027503586000000003
0.13716952527194748,0.14179476860143952,0.028763506813035522,0.0027503586000000003
0.14117478691072116,0.1469451523304301,0.021696599433837435,0.0027048945000000004
0.12959638073188223,0.13134910919920575,0.008225047712704756,0.0026352290250000006
0.11319898751748345,0.14748810266748946,0.010869234582114584,0.0025877436750000003
0.1114534923652408,0.13817702849839575,0.018325385703460748,0.0025877436750000003
0.13012630000421604,0.13526337118325688,0.005253977130224033,0.0025877436750000003
0.12250270721722818,0.14294047124307327,0.006370371379446113,0.0025877436750000003
0.15588299900354494,0.151568976151495,0.04435227151594234,0.002563671
0.15206590117713986,0.15087943474201876,0.04735423683159726,0.002563671
0.14799764957308892,0.15290508025410265,0.04929732980043047,0.002563671
0.1402534148502881,0.13514983217210602,0.01087581023864663,0.002563671
0.15782091434781734,0.15399745224213932,0.04121919042934591,0.002539370625
0.13381935675259893,0.15219551841708884,0.023670587135844814,0.002539370625
0.14464907231889876,0.15699018253976285,0.049323854553256705,0.0025148351250000004
0.14606874697320527,0.16584843465492788,0.042423430290102135,0.002490057075
0.14938064273786722,0.16621421808325149,0.039530895410940986,0.002490057075
0.14382201865480237,0.16325559071594314,0.045910959586985475,0.002490057075
0.15374069846482888,0.1640644874711055,0.03743463312585728,0.002490057075
0.15734706419038078,0.15927839331646929,0.03765749576833152,0.002490057075
0.13661836374203906,0.129303434497659,0.01759263917272586,0.002490057075
0.15850376035301628,0.1566854322246085,0.05005784558870077,0.0024650307000000002
0.12827212175665775,0.12220738088468362,0.014727284998524562,0.0024650307000000002
0.13617685744522248,0.13451736613584675,0.0003834520618875986,0.0024650307000000002
0.12063786843196626,0.14999565106483864,0.0027694095177416833,0.0024650307000000002
0.14145489263272673,0.1561090873259096,0.034237048505367226,0.0024650307000000002
0.15096787355832542,0.16077700628775754,0.053436414358670345,0.0023622761250000003
0.17013418417450843,0.16747512734001593,0.05294919409556077,0.0023358810750000003
0.1668706477981124,0.17300249649698335,0.05196932570085855,0.0023358810750000003
0.1596919539078316,0.16351953327472718,0.04516583752754634,0.0023091840750000003
0.15286910745291582,0.16765636876816548,0.047437322674189555,0.0022821752250000004
0.1571560660788534,0.17565503996264642,0.0580303087965382,0.0022548429750000004
0.16982803703835714,0.1622829670087778,0.05657220914373359,0.0022548429750000004
0.16196099951672455,0.1759773047539473,0.05396936943534281,0.0022548429750000004
0.13508300393263606,0.12611193510812763,0.006728149579559466,0.0022548429750000004
0.1456744810318986,0.1591728060850472,0.038984236602220945,0.0022548429750000004
0.14481117961354822,0.15532603551333948,0.031550161782909245,0.0022548429750000004
0.14017899308561446,0.1528605122724583,0.03686688204577418,0.0022548429750000004
0.15656077993429424,0.16555917186349584,0.0650750608292375,0.0022271749500000003
0.16107657436375744,0.16097772888688427,0.0644358584525686,0.0022271749500000003
0.1660882717303753,0.15973364141611285,0.06122814256381058,0.0022271749500000003
0.12049254124037193,0.14116632538093432,0.02583756630517476,0.002170782075
0.1551161016891973,0.1714958437615894,0.06237106156585889,0.0021420283500000006
0.15659793915893727,0.16304007906049373,0.05099438155015691,0.002112883575
0.14451656302106022,0.1566555499270909,0.04205599683010949,0.002112883575
0.12012365426961835,0.13430006162573366,0.012885820663869105,0.0020833312500000006
0.12744748422011398,0.13229512894063788,0.02603390419482278,0.0020833312500000006
0.13062344031339532,0.15380770764672794,0.017085569441953948,0.0020833312500000006
0.12475600389998395,0.15068471146459642,0.02382008194099422,0.0020833312500000006
0.12297366419562751,0.13190539708728471,0.012159240924465957,0.00205335405
0.14275951636289233,0.16045485903440954,0.04858453236598978,0.00205335405
0.12130478011892006,0.15368303247021692,0.00995846645055138,0.00205335405
0.14913174138140442,0.15883261992886658,0.03694055510244036,0.00205335405
0.13701533933747623,0.14744612929739276,0.00850888048109464,0.00205335405
